STATE_FISCAL_YEAR,COUNTY_NAME,PROVIDER_TYPE,FAC_FDR,COUNT
SFY2017-18,VENTURA,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,31
SFY2017-18,VENTURA,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2017-18,VENTURA,LONG-TERM CARE,SKILLED NURSING FACILITY,19
SFY2017-18,VENTURA,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,2
SFY2017-18,VENTURA,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,5
SFY2017-18,VENTURA,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2017-18,VENTURA,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2017-18,VENTURA,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,16
SFY2017-18,VENTURA,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2017-18,VENTURA,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,10
SFY2017-18,VENTURA,NON-LONG-TERM CARE,HOME HEALTH AGENCY,72
SFY2017-18,VENTURA,NON-LONG-TERM CARE,HOSPICE,54
SFY2017-18,VENTURA,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2017-18,VENTURA,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,54
SFY2017-18,VENTURA,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2017-18,VENTURA,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2017-18,VENTURA,NON-LONG-TERM CARE,REHABILITATION CLINIC,3
SFY2017-18,VENTURA,NON-LONG-TERM CARE,SURGICAL CLINIC,31
SFY2017-18,YOLO,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2017-18,YOLO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2017-18,YOLO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,7
SFY2017-18,YOLO,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2017-18,YOLO,LONG-TERM CARE,SKILLED NURSING FACILITY,7
SFY2017-18,YOLO,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,1
SFY2017-18,YOLO,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,2
SFY2017-18,YOLO,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2017-18,YOLO,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2017-18,YOLO,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,2
SFY2017-18,YOLO,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2017-18,YOLO,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,2
SFY2017-18,YOLO,NON-LONG-TERM CARE,HOME HEALTH AGENCY,1
SFY2017-18,YOLO,NON-LONG-TERM CARE,HOSPICE,1
SFY2017-18,YOLO,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2017-18,YOLO,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,11
SFY2017-18,YOLO,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2017-18,YOLO,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2017-18,YOLO,NON-LONG-TERM CARE,REHABILITATION CLINIC,1
SFY2017-18,YOLO,NON-LONG-TERM CARE,SURGICAL CLINIC,0
SFY2017-18,YUBA,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2017-18,YUBA,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2017-18,YUBA,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,1
SFY2017-18,YUBA,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2017-18,YUBA,LONG-TERM CARE,SKILLED NURSING FACILITY,1
SFY2017-18,YUBA,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,0
SFY2017-18,YUBA,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,0
SFY2017-18,YUBA,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,1
SFY2017-18,YUBA,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2017-18,YUBA,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,1
SFY2017-18,YUBA,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2017-18,YUBA,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,1
SFY2017-18,YUBA,NON-LONG-TERM CARE,HOME HEALTH AGENCY,1
SFY2017-18,YUBA,NON-LONG-TERM CARE,HOSPICE,1
SFY2017-18,YUBA,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2017-18,YUBA,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,10
SFY2017-18,YUBA,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2017-18,YUBA,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2017-18,YUBA,NON-LONG-TERM CARE,REHABILITATION CLINIC,0
SFY2017-18,YUBA,NON-LONG-TERM CARE,SURGICAL CLINIC,0
SFY2018-19,ALAMEDA,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,4
SFY2018-19,ALAMEDA,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,1
SFY2018-19,ALAMEDA,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,37
SFY2018-19,ALAMEDA,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2018-19,ALAMEDA,LONG-TERM CARE,SKILLED NURSING FACILITY,74
SFY2018-19,ALAMEDA,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,4
SFY2018-19,ALAMEDA,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,10
SFY2018-19,ALAMEDA,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2018-19,ALAMEDA,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,1
SFY2018-19,ALAMEDA,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,30
SFY2018-19,ALAMEDA,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2018-19,ALAMEDA,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,18
SFY2018-19,ALAMEDA,NON-LONG-TERM CARE,HOME HEALTH AGENCY,75
SFY2018-19,ALAMEDA,NON-LONG-TERM CARE,HOSPICE,31
SFY2018-19,ALAMEDA,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2018-19,ALAMEDA,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,110
SFY2018-19,ALAMEDA,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,3
SFY2018-19,ALAMEDA,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2018-19,ALAMEDA,NON-LONG-TERM CARE,REHABILITATION CLINIC,4
SFY2018-19,ALAMEDA,NON-LONG-TERM CARE,SURGICAL CLINIC,22
SFY2018-19,AMADOR,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2018-19,AMADOR,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2018-19,AMADOR,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,0
SFY2018-19,AMADOR,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2018-19,AMADOR,LONG-TERM CARE,SKILLED NURSING FACILITY,1
SFY2018-19,AMADOR,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,0
SFY2018-19,AMADOR,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,0
SFY2018-19,AMADOR,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2018-19,AMADOR,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2018-19,AMADOR,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,0
SFY2018-19,AMADOR,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,1
SFY2018-19,AMADOR,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,1
SFY2018-19,AMADOR,NON-LONG-TERM CARE,HOME HEALTH AGENCY,2
SFY2018-19,AMADOR,NON-LONG-TERM CARE,HOSPICE,1
SFY2018-19,AMADOR,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2018-19,AMADOR,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,3
SFY2018-19,AMADOR,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2018-19,AMADOR,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2018-19,AMADOR,NON-LONG-TERM CARE,REHABILITATION CLINIC,0
SFY2018-19,AMADOR,NON-LONG-TERM CARE,SURGICAL CLINIC,1
SFY2018-19,BUTTE,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2018-19,BUTTE,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2018-19,BUTTE,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,6
SFY2018-19,BUTTE,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,1
SFY2018-19,BUTTE,LONG-TERM CARE,SKILLED NURSING FACILITY,10
SFY2018-19,BUTTE,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,1
SFY2018-19,BUTTE,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,1
SFY2018-19,BUTTE,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2018-19,BUTTE,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2018-19,BUTTE,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,5
SFY2018-19,BUTTE,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2018-19,BUTTE,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,6
SFY2018-19,BUTTE,NON-LONG-TERM CARE,HOME HEALTH AGENCY,8
SFY2018-19,BUTTE,NON-LONG-TERM CARE,HOSPICE,3
SFY2018-19,BUTTE,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2018-19,BUTTE,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,34
SFY2018-19,BUTTE,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2018-19,BUTTE,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2018-19,BUTTE,NON-LONG-TERM CARE,REHABILITATION CLINIC,0
SFY2018-19,BUTTE,NON-LONG-TERM CARE,SURGICAL CLINIC,5
SFY2018-19,CALAVERAS,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2018-19,CALAVERAS,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2018-19,CALAVERAS,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,0
SFY2018-19,CALAVERAS,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2018-19,CALAVERAS,LONG-TERM CARE,SKILLED NURSING FACILITY,1
SFY2018-19,CALAVERAS,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,0
SFY2018-19,CALAVERAS,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,0
SFY2018-19,CALAVERAS,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2018-19,CALAVERAS,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2018-19,CALAVERAS,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,0
SFY2018-19,CALAVERAS,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2018-19,CALAVERAS,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,1
SFY2018-19,CALAVERAS,NON-LONG-TERM CARE,HOME HEALTH AGENCY,0
SFY2018-19,CALAVERAS,NON-LONG-TERM CARE,HOSPICE,0
SFY2018-19,CALAVERAS,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2018-19,CALAVERAS,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,7
SFY2018-19,CALAVERAS,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2018-19,CALAVERAS,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2018-19,CALAVERAS,NON-LONG-TERM CARE,REHABILITATION CLINIC,0
SFY2018-19,CALAVERAS,NON-LONG-TERM CARE,SURGICAL CLINIC,0
SFY2018-19,COLUSA,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2018-19,COLUSA,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2018-19,COLUSA,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,0
SFY2018-19,COLUSA,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2018-19,COLUSA,LONG-TERM CARE,SKILLED NURSING FACILITY,2
SFY2018-19,COLUSA,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,0
SFY2018-19,COLUSA,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,0
SFY2018-19,COLUSA,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2018-19,COLUSA,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2018-19,COLUSA,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,1
SFY2018-19,COLUSA,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2018-19,COLUSA,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,1
SFY2018-19,COLUSA,NON-LONG-TERM CARE,HOME HEALTH AGENCY,1
SFY2018-19,COLUSA,NON-LONG-TERM CARE,HOSPICE,1
SFY2018-19,COLUSA,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2018-19,COLUSA,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,7
SFY2018-19,COLUSA,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2018-19,COLUSA,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2018-19,COLUSA,NON-LONG-TERM CARE,REHABILITATION CLINIC,0
SFY2018-19,COLUSA,NON-LONG-TERM CARE,SURGICAL CLINIC,0
SFY2018-19,CONTRA COSTA,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,4
SFY2018-19,CONTRA COSTA,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2018-19,CONTRA COSTA,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,29
SFY2018-19,CONTRA COSTA,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2018-19,CONTRA COSTA,LONG-TERM CARE,SKILLED NURSING FACILITY,31
SFY2018-19,CONTRA COSTA,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,2
SFY2018-19,CONTRA COSTA,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,3
SFY2018-19,CONTRA COSTA,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2018-19,CONTRA COSTA,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2018-19,CONTRA COSTA,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,19
SFY2018-19,CONTRA COSTA,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2018-19,CONTRA COSTA,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,9
SFY2018-19,CONTRA COSTA,NON-LONG-TERM CARE,HOME HEALTH AGENCY,38
SFY2018-19,CONTRA COSTA,NON-LONG-TERM CARE,HOSPICE,14
SFY2018-19,CONTRA COSTA,NON-LONG-TERM CARE,HOSPICE FACILITY,1
SFY2018-19,CONTRA COSTA,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,25
SFY2018-19,CONTRA COSTA,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,1
SFY2018-19,CONTRA COSTA,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2018-19,CONTRA COSTA,NON-LONG-TERM CARE,REHABILITATION CLINIC,1
SFY2018-19,CONTRA COSTA,NON-LONG-TERM CARE,SURGICAL CLINIC,20
SFY2018-19,CURRY,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2018-19,CURRY,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2018-19,CURRY,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,0
SFY2018-19,CURRY,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2018-19,CURRY,LONG-TERM CARE,SKILLED NURSING FACILITY,0
SFY2018-19,CURRY,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,0
SFY2018-19,CURRY,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,0
SFY2018-19,CURRY,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2018-19,CURRY,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2018-19,CURRY,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,0
SFY2018-19,CURRY,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2018-19,CURRY,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,0
SFY2018-19,CURRY,NON-LONG-TERM CARE,HOME HEALTH AGENCY,1
SFY2018-19,CURRY,NON-LONG-TERM CARE,HOSPICE,0
SFY2018-19,CURRY,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2018-19,CURRY,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,0
SFY2018-19,CURRY,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2018-19,CURRY,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2018-19,CURRY,NON-LONG-TERM CARE,REHABILITATION CLINIC,0
SFY2018-19,CURRY,NON-LONG-TERM CARE,SURGICAL CLINIC,0
SFY2018-19,DEL NORTE,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2018-19,DEL NORTE,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2018-19,DEL NORTE,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,0
SFY2018-19,DEL NORTE,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2018-19,DEL NORTE,LONG-TERM CARE,SKILLED NURSING FACILITY,1
SFY2018-19,DEL NORTE,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,0
SFY2018-19,DEL NORTE,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,0
SFY2018-19,DEL NORTE,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2018-19,DEL NORTE,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2018-19,DEL NORTE,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,1
SFY2018-19,DEL NORTE,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,1
SFY2018-19,DEL NORTE,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,1
SFY2018-19,DEL NORTE,NON-LONG-TERM CARE,HOME HEALTH AGENCY,1
SFY2018-19,DEL NORTE,NON-LONG-TERM CARE,HOSPICE,0
SFY2018-19,DEL NORTE,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2018-19,DEL NORTE,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,7
SFY2018-19,DEL NORTE,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2018-19,DEL NORTE,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2018-19,DEL NORTE,NON-LONG-TERM CARE,REHABILITATION CLINIC,0
SFY2018-19,DEL NORTE,NON-LONG-TERM CARE,SURGICAL CLINIC,0
SFY2018-19,DOUGLAS,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2018-19,DOUGLAS,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2018-19,DOUGLAS,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,0
SFY2018-19,DOUGLAS,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2018-19,DOUGLAS,LONG-TERM CARE,SKILLED NURSING FACILITY,0
SFY2018-19,DOUGLAS,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,0
SFY2018-19,DOUGLAS,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,0
SFY2018-19,DOUGLAS,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2018-19,DOUGLAS,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2018-19,DOUGLAS,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,0
SFY2018-19,DOUGLAS,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2018-19,DOUGLAS,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,0
SFY2018-19,DOUGLAS,NON-LONG-TERM CARE,HOME HEALTH AGENCY,0
SFY2018-19,DOUGLAS,NON-LONG-TERM CARE,HOSPICE,1
SFY2018-19,DOUGLAS,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2018-19,DOUGLAS,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,0
SFY2018-19,DOUGLAS,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2018-19,DOUGLAS,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2018-19,DOUGLAS,NON-LONG-TERM CARE,REHABILITATION CLINIC,0
SFY2018-19,DOUGLAS,NON-LONG-TERM CARE,SURGICAL CLINIC,0
SFY2018-19,EL DORADO,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2018-19,EL DORADO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2018-19,EL DORADO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,0
SFY2018-19,EL DORADO,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,0
SFY2018-19,EL DORADO,LONG-TERM CARE,SKILLED NURSING FACILITY,5
SFY2018-19,EL DORADO,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,0
SFY2018-19,EL DORADO,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,0
SFY2018-19,EL DORADO,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2018-19,EL DORADO,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2018-19,EL DORADO,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,1
SFY2018-19,EL DORADO,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,0
SFY2018-19,EL DORADO,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,2
SFY2018-19,EL DORADO,NON-LONG-TERM CARE,HOME HEALTH AGENCY,4
SFY2018-19,EL DORADO,NON-LONG-TERM CARE,HOSPICE,2
SFY2018-19,EL DORADO,NON-LONG-TERM CARE,HOSPICE FACILITY,0
SFY2018-19,EL DORADO,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,21
SFY2018-19,EL DORADO,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,0
SFY2018-19,EL DORADO,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2018-19,EL DORADO,NON-LONG-TERM CARE,REHABILITATION CLINIC,0
SFY2018-19,EL DORADO,NON-LONG-TERM CARE,SURGICAL CLINIC,1
SFY2018-19,FRESNO,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,7
SFY2018-19,FRESNO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,1
SFY2018-19,FRESNO,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,47
SFY2018-19,FRESNO,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,1
SFY2018-19,FRESNO,LONG-TERM CARE,SKILLED NURSING FACILITY,31
SFY2018-19,FRESNO,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,2
SFY2018-19,FRESNO,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,6
SFY2018-19,FRESNO,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2018-19,FRESNO,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2018-19,FRESNO,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,17
SFY2018-19,FRESNO,NON-LONG-TERM CARE,CORRECTIONAL TREATMENT CENTER,1
SFY2018-19,FRESNO,NON-LONG-TERM CARE,GENERAL ACUTE CARE HOSPITAL,9
SFY2018-19,FRESNO,NON-LONG-TERM CARE,HOME HEALTH AGENCY,34
SFY2018-19,FRESNO,NON-LONG-TERM CARE,HOSPICE,15
SFY2018-19,FRESNO,NON-LONG-TERM CARE,HOSPICE FACILITY,2
SFY2018-19,FRESNO,NON-LONG-TERM CARE,PRIMARY CARE CLINIC,100
SFY2018-19,FRESNO,NON-LONG-TERM CARE,PSYCHOLOGY CLINIC,1
SFY2018-19,FRESNO,NON-LONG-TERM CARE,REFERRAL AGENCY,0
SFY2018-19,FRESNO,NON-LONG-TERM CARE,REHABILITATION CLINIC,1
SFY2018-19,FRESNO,NON-LONG-TERM CARE,SURGICAL CLINIC,21
SFY2018-19,GLENN,LONG-TERM CARE,CONGREGATE LIVING HEALTH FACILITY,0
SFY2018-19,GLENN,LONG-TERM CARE,INTERMEDIATE CARE FACILITY,0
SFY2018-19,GLENN,LONG-TERM CARE,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,0
SFY2018-19,GLENN,LONG-TERM CARE,PEDIATRIC DAY HEALTH & RESPITE CARE FACILITY,1
SFY2018-19,GLENN,LONG-TERM CARE,SKILLED NURSING FACILITY,1
SFY2018-19,GLENN,NON-LONG-TERM CARE,ACUTE PSYCHIATRIC HOSPITAL,0
SFY2018-19,GLENN,NON-LONG-TERM CARE,ADULT DAY HEALTH CARE,0
SFY2018-19,GLENN,NON-LONG-TERM CARE,ALTERNATIVE BIRTHING CENTER,0
SFY2018-19,GLENN,NON-LONG-TERM CARE,CHEMICAL DEPENDENCY RECOVERY HOSPITAL,0
SFY2018-19,GLENN,NON-LONG-TERM CARE,CHRONIC DIALYSIS CLINIC,0
